TYPE,LATITUDE,LONGITUDE
PROPERTY,52.11477,-106.61971
PROPERTY,52.14053,-106.55958
PROPERTY,52.14386,-106.72592
PROPERTY,52.13145,-106.67073
PROPERTY,52.15786,-106.6675
PROPERTY,52.11478,-106.62269
PROPERTY,52.10788,-106.72769
PROPERTY,52.19127,-106.68396
PROPERTY,52.09033,-106.64659
PROPERTY,52.09033,-106.64659
PROPERTY,52.08934,-106.62267
PROPERTY,52.14386,-106.67024
PROPERTY,52.08258,-106.62027
PROPERTY,52.14193,-106.67188
PROPERTY,52.11065,-106.58745
PROPERTY,52.13023,-106.70418
PROPERTY,52.10149,-106.62018
PROPERTY,52.1588,-106.68726
PROPERTY,52.1314,-106.67137
PROPERTY,52.1549,-106.68286
PROPERTY,52.11478,-106.63528
PROPERTY,52.09088,-106.52972
PROPERTY,52.10937,-106.63047
PROPERTY,52.10732,-106.65677
PROPERTY,52.13326,-106.72456
PROPERTY,52.12581,-106.67094
PROPERTY,52.11473,-106.57506
PROPERTY,52.15005,-106.56581
PROPERTY,52.10732,-106.6465
PROPERTY,52.09132,-106.57307
PROPERTY,52.1329,-106.63468
PROPERTY,52.18385,-106.65765
PROPERTY,52.08695,-106.62504
PROPERTY,52.14837,-106.5773
PROPERTY,52.15802,-106.65125
PROPERTY,52.12791,-106.65798
PROPERTY,52.20132,-106.67507
PROPERTY,52.16387,-106.67425
PROPERTY,52.11476,-106.71818
PROPERTY,52.12675,-106.64694
PROPERTY,52.13326,-106.72456
PROPERTY,52.18023,-106.66224
PROPERTY,52.12666,-106.72822
PROPERTY,52.12935,-106.60772
PROPERTY,52.12008,-106.65474
PROPERTY,52.12191,-106.71817
PROPERTY,52.14358,-106.69221
PROPERTY,52.12926,-106.67506
PROPERTY,52.1153,-106.59983
PROPERTY,52.11337,-106.59641
PROPERTY,52.12166,-106.72154
PROPERTY,52.13217,-106.66977
PROPERTY,52.1579,-106.66613
PROPERTY,52.1946,-106.67091
PROPERTY,52.12617,-106.70255
PROPERTY,52.13804,-106.72712
PROPERTY,52.1449,-106.69366
PROPERTY,52.11779,-106.65676
PROPERTY,52.151,-106.5989
PROPERTY,52.11337,-106.59641
PROPERTY,52.12208,-106.59938
PROPERTY,52.08747,-106.64287
PROPERTY,52.13722,-106.7468
PROPERTY,52.12957,-106.67559
PROPERTY,52.13103,-106.69721
PROPERTY,52.12463,-106.65989
PROPERTY,52.11544,-106.62002
PROPERTY,52.08082,-106.62458
PROPERTY,52.12509,-106.63944
PROPERTY,52.13311,-106.68837
PROPERTY,52.14192,-106.72611
PROPERTY,52.12373,-106.66436
PROPERTY,52.11642,-106.65264
PROPERTY,52.14851,-106.60289
PROPERTY,52.13582,-106.55276
PROPERTY,52.11582,-106.58471
PROPERTY,52.13405,-106.68688
PROPERTY,52.14181,-106.6589
PROPERTY,52.19606,-106.65345
PROPERTY,52.12972,-106.65964
PROPERTY,52.12323,-106.66956
PROPERTY,52.12332,-106.68092
PROPERTY,52.1549,-106.68286
PROPERTY,52.10682,-106.60929
PROPERTY,52.11968,-106.60781
PROPERTY,52.16426,-106.56492
PROPERTY,52.12022,-106.609
PROPERTY,52.10808,-106.61401
PROPERTY,52.16866,-106.59887
PROPERTY,52.16366,-106.59885
PROPERTY,52.15068,-106.56717
PROPERTY,52.1276,-106.66763
PROPERTY,52.18202,-106.64647
PROPERTY,52.13831,-106.64729
PROPERTY,52.13378,-106.66326
PROPERTY,52.15309,-106.63059
PROPERTY,52.15652,-106.65658
PROPERTY,52.13544,-106.7249
PROPERTY,52.11184,-106.6891
PROPERTY,52.14386,-106.67024
PROPERTY,52.16122,-106.64604
PROPERTY,52.17928,-106.64764
PROPERTY,52.11569,-106.65125
PROPERTY,52.151,-106.5989
PROPERTY,52.12781,-106.63892
PROPERTY,52.09226,-106.67041
PROPERTY,52.15096,-106.59274
PROPERTY,52.13194,-106.72546
PROPERTY,52.08668,-106.64657
PROPERTY,52.14387,-106.70581
PROPERTY,52.12921,-106.75887
PROPERTY,52.1303,-106.65562
PROPERTY,52.10826,-106.72559
PROPERTY,52.11564,-106.61379
PROPERTY,52.12525,-106.5937
PROPERTY,52.15917,-106.65181
PROPERTY,52.08103,-106.60464
PROPERTY,52.11337,-106.59641
PROPERTY,52.08469,-106.62373
PROPERTY,52.14411,-106.59349
PROPERTY,52.12921,-106.75887
PROPERTY,52.11751,-106.66676
PROPERTY,52.12926,-106.67022
PROPERTY,52.13676,-106.66948
PROPERTY,52.15865,-106.65734
PROPERTY,52.13043,-106.72647
PROPERTY,52.11477,-106.61386
PROPERTY,52.15017,-106.61898
PROPERTY,52.12179,-106.609
PROPERTY,52.1246,-106.69409
PROPERTY,52.15096,-106.59274
PROPERTY,52.17116,-106.66268
PROPERTY,52.1284,-106.73837
PROPERTY,52.13702,-106.69411
PROPERTY,52.15802,-106.65125
PROPERTY,52.18073,-106.64047
PROPERTY,52.09288,-106.59748
PROPERTY,52.11334,-106.60138
PROPERTY,52.13247,-106.72139
PROPERTY,52.08706,-106.62264
PROPERTY,52.16654,-106.61804
PROPERTY,52.12956,-106.68356
PROPERTY,52.12919,-106.62273
PROPERTY,52.12846,-106.67899
PROPERTY,52.1549,-106.68286
PROPERTY,52.19377,-106.59508
PROPERTY,52.12919,-106.62273
PROPERTY,52.13676,-106.59943
PROPERTY,52.12935,-106.60772
PROPERTY,52.15802,-106.65125
PROPERTY,52.09956,-106.5909
PROPERTY,52.09336,-106.58374
PROPERTY,52.11676,-106.6309
PROPERTY,52.12782,-106.72324
PROPERTY,52.09889,-106.58325
PROPERTY,52.15026,-106.7141
PROPERTY,52.15359,-106.72962
PROPERTY,52.10984,-106.70489
PROPERTY,52.12003,-106.70635
PROPERTY,52.11801,-106.56934
PROPERTY,52.13247,-106.72139
PROPERTY,52.12409,-106.6747
PROPERTY,52.12931,-106.7103
PROPERTY,52.10439,-106.58847
PROPERTY,52.18202,-106.64647
PROPERTY,52.16391,-106.68735
PROPERTY,52.14383,-106.5989
PROPERTY,52.12897,-106.67624
PROPERTY,52.13448,-106.66729
PROPERTY,52.11497,-106.67538
PROPERTY,52.14385,-106.67182
PROPERTY,52.10149,-106.62018
PROPERTY,52.19377,-106.59508
PROPERTY,52.12657,-106.66116
PROPERTY,52.1218,-106.64648
PROPERTY,52.10731,-106.64399
PROPERTY,52.13586,-106.60125
PROPERTY,52.14386,-106.69409
PROPERTY,52.09168,-106.56422
PROPERTY,52.17317,-106.54498
PROPERTY,52.09335,-106.64646
PROPERTY,52.08645,-106.64118
PROPERTY,52.11779,-106.65676
PROPERTY,52.12703,-106.55807
PROPERTY,52.1687,-106.63931
PROPERTY,52.17024,-106.55595
PROPERTY,52.11471,-106.60442
PROPERTY,52.14385,-106.7143
PROPERTY,52.19392,-106.67497
PROPERTY,52.09497,-106.53464
PROPERTY,52.14851,-106.7303
PROPERTY,52.08486,-106.61774
PROPERTY,52.08802,-106.67039
PROPERTY,52.09033,-106.64659
PROPERTY,52.09875,-106.67038
PROPERTY,52.14843,-106.57067
PROPERTY,52.14504,-106.60541
PROPERTY,52.15096,-106.59274
PROPERTY,52.11473,-106.57506
PROPERTY,52.13126,-106.60003
PROPERTY,52.12985,-106.68243
PROPERTY,52.10732,-106.65677
PROPERTY,52.11477,-106.61386
PROPERTY,52.12324,-106.66706
PROPERTY,52.12926,-106.68128
PROPERTY,52.15794,-106.66336
PROPERTY,52.14939,-106.67951
PROPERTY,52.15271,-106.67006
PROPERTY,52.11509,-106.59821
PROPERTY,52.19741,-106.6228
PROPERTY,52.17305,-106.64071
PROPERTY,52.13033,-106.7229
PROPERTY,52.09651,-106.67834
PROPERTY,52.08747,-106.64287
PROPERTY,52.1273,-106.74591
PROPERTY,52.11337,-106.59641
PROPERTY,52.13443,-106.72565
PROPERTY,52.15787,-106.67319
PROPERTY,52.17305,-106.64071
PROPERTY,52.12849,-106.72254
PROPERTY,52.11595,-106.5936
PROPERTY,52.1687,-106.63931
PROPERTY,52.12781,-106.66967
PROPERTY,52.13663,-106.66006
PROPERTY,52.13102,-106.70987
PROPERTY,52.11463,-106.66227
PROPERTY,52.12926,-106.67022
PROPERTY,52.18943,-106.67977
PROPERTY,52.14383,-106.5989
PROPERTY,52.12266,-106.67187
PROPERTY,52.13582,-106.55276
PROPERTY,52.11551,-106.58917
PROPERTY,52.1324,-106.72775
PROPERTY,52.14762,-106.6173
PROPERTY,52.10611,-106.66997
PROPERTY,52.11892,-106.66897
PROPERTY,52.15876,-106.66592
PROPERTY,52.09721,-106.69594
PROPERTY,52.1249,-106.70209
PROPERTY,52.09877,-106.53949
PROPERTY,52.11512,-106.59347
PROPERTY,52.14015,-106.68135
PROPERTY,52.14406,-106.74616
PROPERTY,52.12616,-106.70582
PROPERTY,52.13453,-106.71758
PROPERTY,52.12029,-106.73045
PROPERTY,52.14275,-106.72546
PROPERTY,52.19742,-106.61635
PROPERTY,52.11892,-106.69281
PROPERTY,52.14762,-106.6173
PROPERTY,52.15017,-106.61898
PROPERTY,52.12938,-106.71997
PROPERTY,52.19392,-106.67497
PROPERTY,52.0954,-106.62215
PROPERTY,52.15876,-106.67393
PROPERTY,52.13197,-106.66768
PROPERTY,52.17296,-106.64645
PROPERTY,52.14657,-106.62126
PROPERTY,52.15633,-106.6748
PROPERTY,52.09033,-106.64659
PROPERTY,52.147,-106.70859
PROPERTY,52.11408,-106.60698
PROPERTY,52.17289,-106.70018
PROPERTY,52.1157,-106.65401
PROPERTY,52.09255,-106.5819
PROPERTY,52.12726,-106.6596
PROPERTY,52.17057,-106.63382
PROPERTY,52.15652,-106.65658
PROPERTY,52.108,-106.64371
PROPERTY,52.10473,-106.60448
PROPERTY,52.12744,-106.75698
PROPERTY,52.13165,-106.6517
PROPERTY,52.11503,-106.6436
PROPERTY,52.11471,-106.60442
PROPERTY,52.15802,-106.65125
PROPERTY,52.13448,-106.66729
PROPERTY,52.14386,-106.69409
PROPERTY,52.15212,-106.71534
PROPERTY,52.19025,-106.64493
PROPERTY,52.17298,-106.66485
PROPERTY,52.13289,-106.63468
PROPERTY,52.19392,-106.67497
PROPERTY,52.13894,-106.60189
PROPERTY,52.10154,-106.59749
PROPERTY,52.1549,-106.68286
PROPERTY,52.11812,-106.7094
PROPERTY,52.1198,-106.64648
PROPERTY,52.1147,-106.58698
PROPERTY,52.08668,-106.64657
PROPERTY,52.14513,-106.64895
PROPERTY,52.12775,-106.68881
PROPERTY,52.13483,-106.62273
PROPERTY,52.15787,-106.67071
PROPERTY,52.11551,-106.58917
PROPERTY,52.11857,-106.57723
PROPERTY,52.14387,-106.66055
PROPERTY,52.11471,-106.60442
PROPERTY,52.12291,-106.66293
PROPERTY,52.14922,-106.6654
PROPERTY,52.12926,-106.6718
PROPERTY,52.11832,-106.69448
PROPERTY,52.1256,-106.66532
PROPERTY,52.12079,-106.64647
PROPERTY,52.12925,-106.68728
PROPERTY,52.10626,-106.69581
PROPERTY,52.15876,-106.67393
PROPERTY,52.11469,-106.71615
PROPERTY,52.12712,-106.76141
PROPERTY,52.15791,-106.66486
PROPERTY,52.12541,-106.62878
PROPERTY,52.12125,-106.72505
PROPERTY,52.11337,-106.59641
PROPERTY,52.13,-106.70464
PROPERTY,52.1687,-106.63931
PROPERTY,52.12928,-106.70581
PROPERTY,52.11477,-106.61386
PROPERTY,52.12597,-106.65821
PROPERTY,52.09099,-106.57145
PROPERTY,52.13582,-106.55276
PROPERTY,52.15542,-106.56581
PROPERTY,52.1157,-106.64649
PROPERTY,52.14968,-106.61525
PROPERTY,52.08747,-106.64287
PROPERTY,52.12695,-106.69588
PROPERTY,52.13196,-106.66098
PROPERTY,52.14525,-106.57604
PROPERTY,52.1319,-106.66231
PROPERTY,52.1482,-106.67131
PROPERTY,52.10833,-106.6222
PROPERTY,52.09033,-106.64659
PROPERTY,52.11316,-106.70362
PROPERTY,52.15865,-106.65797
PROPERTY,52.15787,-106.67319
PROPERTY,52.1261,-106.67016
PROPERTY,52.11337,-106.59641
PROPERTY,52.10354,-106.55756
PROPERTY,52.14705,-106.57308
PROPERTY,52.09875,-106.67038
PROPERTY,52.08366,-106.63146
PROPERTY,52.13247,-106.72139
PROPERTY,52.13845,-106.65975
PROPERTY,52.14387,-106.70222
PROPERTY,52.1301,-106.65699
PROPERTY,52.18743,-106.66046
PROPERTY,52.15159,-106.66809
PROPERTY,52.12191,-106.71817
PROPERTY,52.11184,-106.5989
PROPERTY,52.13289,-106.63468
PROPERTY,52.12885,-106.6436
PROPERTY,52.12031,-106.69365
PROPERTY,52.19392,-106.67497
PROPERTY,52.12541,-106.62878
PROPERTY,52.1198,-106.64648
PROPERTY,52.12935,-106.60772
PROPERTY,52.1638,-106.55593
PROPERTY,52.11478,-106.62269
PROPERTY,52.14425,-106.65159
PROPERTY,52.11138,-106.74271
PROPERTY,52.16443,-106.59425
PROPERTY,52.10506,-106.60964
PROPERTY,52.14386,-106.66331
PROPERTY,52.10083,-106.68164
PROPERTY,52.14413,-106.67101
PROPERTY,52.15112,-106.76543
PROPERTY,52.11313,-106.61676
PROPERTY,52.15542,-106.56581
PROPERTY,52.11261,-106.78008
PROPERTY,52.11236,-106.63131
PROPERTY,52.08514,-106.64531
PROPERTY,52.09364,-106.6667
PROPERTY,52.11131,-106.58699
PROPERTY,52.12726,-106.6596
PROPERTY,52.14198,-106.59822
PROPERTY,52.1491,-106.56713
PROPERTY,52.08747,-106.64287
PROPERTY,52.10269,-106.57258
PROPERTY,52.14931,-106.69504
PROPERTY,52.15883,-106.71785
PROPERTY,52.19392,-106.67497
PROPERTY,52.15017,-106.61898
PROPERTY,52.12649,-106.66256
PROPERTY,52.1203,-106.70783
PROPERTY,52.11675,-106.65675
PROPERTY,52.14262,-106.54303
PROPERTY,52.11471,-106.60442
PROPERTY,52.08891,-106.65591
PROPERTY,52.11534,-106.60564
PROPERTY,52.15802,-106.65125
PROPERTY,52.10962,-106.57148
PROPERTY,52.09768,-106.56744
PROPERTY,52.12609,-106.63652
PROPERTY,52.15787,-106.67071
PROPERTY,52.11564,-106.61379
PROPERTY,52.16189,-106.65103
PROPERTY,52.12849,-106.60183
PROPERTY,52.11551,-106.58917
PROPERTY,52.17909,-106.55187
PROPERTY,52.12875,-106.66382
PROPERTY,52.13378,-106.66326
PROPERTY,52.09469,-106.66925
PROPERTY,52.151,-106.5989
PROPERTY,52.10918,-106.67195
PROPERTY,52.1246,-106.69409
PROPERTY,52.16925,-106.62769
PROPERTY,52.12857,-106.72425
PROPERTY,52.09527,-106.64372
PROPERTY,52.1699,-106.67029
PROPERTY,52.13289,-106.63468
PROPERTY,52.10149,-106.62018
PROPERTY,52.15866,-106.65641
PROPERTY,52.11667,-106.68782
PROPERTY,52.14358,-106.69221
PROPERTY,52.12181,-106.62269
PROPERTY,52.08929,-106.5716
PROPERTY,52.10715,-106.67259
PROPERTY,52.1261,-106.67016
PROPERTY,52.12152,-106.68143
PROPERTY,52.12995,-106.67071
PROPERTY,52.11596,-106.60338
PROPERTY,52.11467,-106.64648
PROPERTY,52.14475,-106.69551
PROPERTY,52.12928,-106.70581
PROPERTY,52.14779,-106.66097
PROPERTY,52.16772,-106.67284
PROPERTY,52.123,-106.66401
PROPERTY,52.15804,-106.65124
PROPERTY,52.13194,-106.72546
PROPERTY,52.1415796,-106.581038
PROPERTY,52.13311,-106.65791
PROPERTY,52.08934,-106.62267
PROPERTY,52.0924,-106.61016
PROPERTY,52.1073313,-106.622671
PROPERTY,52.1141,-106.62861
PROPERTY,52.14762,-106.57941
PROPERTY,52.1156357,-106.6137857
PROPERTY,52.1699,-106.67029
PROPERTY,52.16387,-106.68351
PROPERTY,52.129381,-106.7214335
PROPERTY,52.11469,-106.59387
PROPERTY,52.172994,-106.6571749
PROPERTY,52.0866786,-106.6465746
PROPERTY,52.168703,-106.6393069
PROPERTY,52.1425366,-106.6567308
PROPERTY,52.1729554,-106.6464537
PROPERTY,52.19743,-106.6309552
PROPERTY,52.14357,-106.74591
PROPERTY,52.10149,-106.62018
PROPERTY,52.1269549,-106.6958757
PROPERTY,52.08808,-106.65366
PROPERTY,52.1324657,-106.7213917
PROPERTY,52.1667368,-106.673027
PROPERTY,52.1570996,-106.6537775
PROPERTY,52.11351,-106.58577
PROPERTY,52.0864481,-106.6411801
PROPERTY,52.13348,-106.66154
PROPERTY,52.15309,-106.63059
PROPERTY,52.1216554,-106.7215448
PROPERTY,52.1235278,-106.6452009
PROPERTY,52.1501733,-106.6189809
PROPERTY,52.13149,-106.65309
PROPERTY,52.11551,-106.58917
PROPERTY,52.1342681,-106.6358506
PROPERTY,52.1642645,-106.564925
PROPERTY,52.1327968,-106.5975737
PROPERTY,52.1499,-106.60083
PROPERTY,52.1345698,-106.6713977
PROPERTY,52.1548988,-106.68286
PROPERTY,52.133177,-106.6598756
PROPERTY,52.1197937,-106.6389284
PROPERTY,52.0913152,-106.5730709
PROPERTY,52.12157,-106.60262
PROPERTY,52.1261368,-106.6751142
PROPERTY,52.1974473,-106.6465394
PROPERTY,52.1328,-106.59757
PROPERTY,52.09493,-106.61269
PROPERTY,52.1271607,-106.6739254
PROPERTY,52.1348269,-106.6227349
PROPERTY,52.1246,-106.67982
PROPERTY,52.1147761,-106.6226931
PROPERTY,52.13054,-106.58921
PROPERTY,52.0958,-106.58114
PROPERTY,52.096,-106.53567
PROPERTY,52.11559,-106.62526
PROPERTY,52.126174,-106.6813391
PROPERTY,52.11469,-106.59387
PROPERTY,52.1304,-106.65615
PROPERTY,52.13801,-106.65941
PROPERTY,52.11486,-106.65454
PROPERTY,52.1588012,-106.6872615
PROPERTY,52.1062454,-106.6714335
PROPERTY,52.1044168,-106.7129956
PROPERTY,52.1141,-106.63136
PROPERTY,52.1141302,-106.6160389
PROPERTY,52.1071921,-106.5597133
PROPERTY,52.1312206,-106.6557703
PROPERTY,52.1515938,-106.6661152
PROPERTY,52.13939,-106.60328
PROPERTY,52.1562393,-106.7134059
PROPERTY,52.1147722,-106.6197134
PROPERTY,52.10385,-106.67775
PROPERTY,52.1174761,-106.6342278
PROPERTY,52.11337,-106.59641
PROPERTY,52.12166,-106.72154
PROPERTY,52.0886855,-106.6225576
PROPERTY,52.1288462,-106.6435998
PROPERTY,52.1149295,-106.6517926
PROPERTY,52.1296233,-106.6997757
PROPERTY,52.08103,-106.60464
PROPERTY,52.16387,-106.67425
PROPERTY,52.09328,-106.59139
PROPERTY,52.14471,-106.7277
PROPERTY,52.0874676,-106.6428669
PROPERTY,52.1658059,-106.6433092
PROPERTY,52.1146986,-106.5275518
PROPERTY,52.12115,-106.54938
PROPERTY,52.1388771,-106.5994133
PROPERTY,52.12105,-106.70823
PROPERTY,52.1697975,-106.6343021
PROPERTY,52.09033,-106.64659
PROPERTY,52.1580096,-106.6504341
PROPERTY,52.1729937,-106.6559172
PROPERTY,52.1509958,-106.5988976
PROPERTY,52.1135072,-106.5857696
PROPERTY,52.12928,-106.70092
PROPERTY,52.1147834,-106.6260818
PROPERTY,52.1918214,-106.66045
PROPERTY,52.09088,-106.52972
PROPERTY,52.089449,-106.6041261
PROPERTY,52.1344841,-106.6672886
PROPERTY,52.09088,-106.52972
PROPERTY,52.1687,-106.63931
PROPERTY,52.1344841,-106.6672886
PROPERTY,52.1588012,-106.6872615
PROPERTY,52.1667368,-106.673027
PROPERTY,52.1698,-106.6343
PROPERTY,52.15801,-106.65043
PROPERTY,52.1289,-106.64648
PROPERTY,52.12938,-106.72143
PROPERTY,52.1252771,-106.6685226
PROPERTY,52.1586631,-106.6564086
PROPERTY,52.1103559,-106.6509226
PROPERTY,52.1707844,-106.5816931
PROPERTY,52.1438669,-106.7022181
PROPERTY,52.143858,-106.6940918
PROPERTY,52.1638775,-106.6793533
PROPERTY,52.15787,-106.67071
PROPERTY,52.1348599,-106.7218493
PROPERTY,52.1167443,-106.6512609
PROPERTY,52.1071812,-106.7360868
PROPERTY,52.1304815,-106.759566
PROPERTY,52.1147833,-106.6108725
PROPERTY,52.129381,-106.7214335
PROPERTY,52.0869505,-106.6250405
PROPERTY,52.09987,-106.66947
PROPERTY,52.102,-106.58979
PROPERTY,52.15017,-106.61898
PROPERTY,52.17144,-106.55775
PROPERTY,52.14401,-106.5275
PROPERTY,52.1131397,-106.6226921
PROPERTY,52.1580161,-106.6512531
PROPERTY,52.1313437,-106.5501539
PROPERTY,52.129206,-106.7588729
PROPERTY,52.1548988,-106.68286
PROPERTY,52.13829,-106.66937
PROPERTY,52.12831,-106.69353
PROPERTY,52.1002117,-106.6465328
PROPERTY,52.1548988,-106.68286
PROPERTY,52.1509622,-106.5927425
PROPERTY,52.15327,-106.64815
PROPERTY,52.1245242,-106.6702621
PROPERTY,52.1249125,-106.6972152
PROPERTY,52.1729758,-106.6648521
PROPERTY,52.2021,-106.67861
PROPERTY,52.090329,-106.6465922
PROPERTY,52.09033,-106.64659
PROPERTY,52.1293499,-106.6077213
PROPERTY,52.0846936,-106.6237325
PROPERTY,52.1259712,-106.6582053
PROPERTY,52.1579449,-106.6633554
PROPERTY,52.1258671,-106.7169884
PROPERTY,52.1568587,-106.6721303
PROPERTY,52.1133726,-106.5964118
PROPERTY,52.1098361,-106.6520863
PROPERTY,52.14192,-106.67509
PROPERTY,52.1480466,-106.5988942
PROPERTY,52.168703,-106.6393069
PROPERTY,52.1269639,-106.695876
PROPERTY,52.14963,-106.57173
PROPERTY,52.1155859,-106.6252639
PROPERTY,52.14745,-106.67216
PROPERTY,52.17299,-106.65717
PROPERTY,52.1459,-106.75079
PROPERTY,52.1601564,-106.644797
PROPERTY,52.1933827,-106.6277784
PROPERTY,52.1255787,-106.7077444
PROPERTY,52.1149742,-106.649881
PROPERTY,52.1155809,-106.6314857
PROPERTY,52.17011,-106.5866
PROPERTY,52.1404368,-106.5642503
PROPERTY,52.1502168,-106.6131796
PROPERTY,52.161346,-106.6381447
PROPERTY,52.1536963,-106.6347501
PROPERTY,52.12938,-106.72143
PROPERTY,52.12888,-106.6347
PROPERTY,52.1146873,-106.598927
PROPERTY,52.11461,-106.67046
PROPERTY,52.14412,-106.7104
PROPERTY,52.1301511,-106.6729271
PROPERTY,52.1294611,-106.728245
PROPERTY,52.129259,-106.6812799
PROPERTY,52.1278144,-106.6389159
PROPERTY,52.129281,-106.704175
PROPERTY,52.1073354,-106.6243359
PROPERTY,52.1364349,-106.688798
PROPERTY,52.08623,-106.62871
PROPERTY,52.1324657,-106.7213917
PROPERTY,52.1591555,-106.6648625
PROPERTY,52.1438689,-106.7058134
PROPERTY,52.11408,-106.60698
PROPERTY,52.1319387,-106.7254625
PROPERTY,52.15802,-106.65125
PROPERTY,52.1502168,-106.6131796
PROPERTY,52.13733,-106.61041
PROPERTY,52.14386,-106.67762
PROPERTY,52.1698957,-106.670294
PROPERTY,52.1288959,-106.6464798
PROPERTY,52.2020954,-106.6702427
PROPERTY,52.1142891,-106.6602546
PROPERTY,52.1459663,-106.721737
PROPERTY,52.13702,-106.70093
PROPERTY,52.1343299,-106.6850946
PROPERTY,52.08809,-106.65016
PROPERTY,52.1358231,-106.5527643
PROPERTY,52.1579931,-106.6605795
PROPERTY,52.15017,-106.61898
PROPERTY,52.1945959,-106.6709126
PROPERTY,52.1579931,-106.6605795
PROPERTY,52.1492218,-106.6640826
PROPERTY,52.13448,-106.66729
PROPERTY,52.1155809,-106.6314857
PROPERTY,52.1348599,-106.7218493
PROPERTY,52.12978,-106.7084
PROPERTY,52.1337767,-106.6632585
PROPERTY,52.14572,-106.68738
PROPERTY,52.1292452,-106.6872842
PROPERTY,52.1645865,-106.6648606
PROPERTY,52.1574881,-106.6613209
PROPERTY,52.1047821,-106.5860149
PROPERTY,52.1170707,-106.6625781
PROPERTY,52.1612181,-106.6460351
PROPERTY,52.12744,-106.75607
PROPERTY,52.1747447,-106.5433848
PROPERTY,52.0995641,-106.5908961
PROPERTY,52.1946537,-106.6604532
PROPERTY,52.1471872,-106.5772465
PROPERTY,52.1624038,-106.6811839
PROPERTY,52.1271181,-106.7614058
PROPERTY,52.1289504,-106.6833722
PROPERTY,52.1580161,-106.6512531
PROPERTY,52.0908788,-106.5297159
PROPERTY,52.1187918,-106.6540096
PROPERTY,52.0893389,-106.622675
PROPERTY,52.152147,-106.7184234
PROPERTY,52.0893389,-106.622675
PROPERTY,52.12609,-106.66268
PROPERTY,52.1705569,-106.6648641
PROPERTY,52.1147834,-106.6260818
PROPERTY,52.1369493,-106.7569714
PROPERTY,52.1328066,-106.596186
PROPERTY,52.12274,-106.59894
PROPERTY,52.11471,-106.7243
PROPERTY,52.13298,-106.65877
PROPERTY,52.12373,-106.66436
PROPERTY,52.1261148,-106.6734918
PROPERTY,52.12831,-106.69721
PROPERTY,52.1047299,-106.6044846
PROPERTY,52.1642645,-106.564925
PROPERTY,52.1244888,-106.5975541
PROPERTY,52.1187953,-106.6595165
PROPERTY,52.1197964,-106.6464803
PROPERTY,52.1100376,-106.5749566
PROPERTY,52.1120962,-106.6582599
PROPERTY,52.1292939,-106.6976739
PROPERTY,52.1701071,-106.5865971
PROPERTY,52.1149748,-106.6632742
PROPERTY,52.1580161,-106.6512531
PROPERTY,52.1765283,-106.6156526
PROPERTY,52.13289,-106.63468
PROPERTY,52.1155115,-106.5891708
PROPERTY,52.1316368,-106.6702505
PROPERTY,52.1477654,-106.7308978
PROPERTY,52.1401511,-106.6734772
PROPERTY,52.2020987,-106.6712819
PROPERTY,52.1167417,-106.6346684
PROPERTY,52.12978,-106.7084
PROPERTY,52.1256011,-106.6653207
PROPERTY,52.11435,-106.61815
PROPERTY,52.1430887,-106.7522733
PROPERTY,52.12229,-106.68782
PROPERTY,52.0993556,-106.6562981
PROPERTY,52.1476248,-106.6172953
PROPERTY,52.1290893,-106.5554229
PROPERTY,52.09325,-106.53438
PROPERTY,52.1416,-106.6118
PROPERTY,52.15652,-106.65658
PROPERTY,52.1383485,-106.6012649
PROPERTY,52.1827158,-106.5519399
PROPERTY,52.11461,-106.67046
PROPERTY,52.1333367,-106.6593847
PROPERTY,52.1711329,-106.5643325
PROPERTY,52.1729554,-106.6464537
PROPERTY,52.1577757,-106.7282745
PROPERTY,52.126414,-106.6745841
PROPERTY,52.1730928,-106.6326826
PROPERTY,52.1142822,-106.6664762
PROPERTY,52.1721997,-106.6676017
PROPERTY,52.1729554,-106.6464537
PROPERTY,52.1293753,-106.7199723
PROPERTY,52.1711253,-106.6286621
PROPERTY,52.1292538,-106.6734341
PROPERTY,52.1271181,-106.7614058
PROPERTY,52.114972,-106.6551681
PROPERTY,52.1357273,-106.6530734
PROPERTY,52.15791,-106.66486
PROPERTY,52.12253,-106.56631
PROPERTY,52.1312845,-106.6588994
PROPERTY,52.1215232,-106.6858969
PROPERTY,52.168703,-106.6393069
PROPERTY,52.1491025,-106.5671265
PROPERTY,52.1590026,-106.6718598
PROPERTY,52.18192,-106.64379
PROPERTY,52.193918,-106.6749693
PROPERTY,52.1292961,-106.7654804
PROPERTY,52.0814764,-106.6443545
PROPERTY,52.1308416,-106.6812811
PROPERTY,52.1167543,-106.6226919
PROPERTY,52.1579147,-106.6648601
PROPERTY,52.1531452,-106.6746662
PROPERTY,52.1289415,-106.6946654
PROPERTY,52.13602,-106.65585
PROPERTY,52.0874676,-106.6428669
PROPERTY,52.1770295,-106.6145153
PROPERTY,52.1383548,-106.6060874
PROPERTY,52.1639072,-106.6873524
PROPERTY,52.1334771,-106.6615524
PROPERTY,52.1268402,-106.6628979
PROPERTY,52.1288915,-106.7049929
PROPERTY,52.1294611,-106.728245
PROPERTY,52.1284859,-106.6018316
PROPERTY,52.1509958,-106.5988976
PROPERTY,52.1366484,-106.6706572
PROPERTY,52.1358231,-106.5527643
PROPERTY,52.1548988,-106.68286
PROPERTY,52.15709,-106.66882
